"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"rutF","","FMN reductase (NADH) RutF","16","135","3","122","84.21052631578947","47.47081712062256","4.8197530864197535","0.007905287015383539","1.0","0.40522640040787655","8","5","3","0.7265625000000002","0.7265625000000002"
"dppA_2","","Glutathione-binding protein GsiB","16","135","3","122","84.21052631578947","47.47081712062256","4.8197530864197535","0.007905287015383539","1.0","0.40522640040787655","7","5","3","0.4531249999999996","0.9999999999999998"
"malL","","Oligo-1,6-glucosidase","15","120","4","137","78.94736842105263","53.30739299610895","4.28125","0.008050524020857978","1.0","0.4068187174489321","11","8","4","0.22656250000000003","0.548828125"
"group_426","","hypothetical protein","14","107","5","150","73.68421052631578","58.36575875486382","3.925233644859813","0.008067613559321033","1.0","0.4068187174489321","13","9","5","0.26684570312499983","0.5810546875"
"yihX","","hypothetical protein","14","107","5","150","73.68421052631578","58.36575875486382","3.925233644859813","0.008067613559321033","1.0","0.4068187174489321","12","9","4","0.14599609375000003","0.3876953125000001"
"group_2441","","hypothetical protein","9","50","10","207","47.368421052631575","80.54474708171206","3.726","0.008087564736101688","1.0","0.4068187174489321","12","8","5","0.3876953125000001","0.7744140625000003"
"group_2978","","IS4 family transposase ISAnsp7","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","7","3","4","0.9999999999999998","0.9999999999999998"
"group_6136","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","3","2","0.625","1.0"
"group_6443","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","6","3","4","0.6875000000000002","1.0"
"rssB_3","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","2","3","0.625","1.0"
"group_7736","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","6","3","3","1.0","1.0"
"group_7881","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","2","3","0.625","1.0"
"group_7946","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","3","2","2","1.0","1.0"
"group_8125","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","7","3","4","0.9999999999999998","0.9999999999999998"
"group_8182","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","3","2","0.625","1.0"
"group_8183","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","7","3","4","0.9999999999999998","0.9999999999999998"
"group_8206","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","5","3","3","1.0","1.0"
"group_8221","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","5","3","3","1.0","1.0"
"splB","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","5","2","4","0.375","1.0"
"group_8333","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","5","2","4","0.375","1.0"
"group_8504","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","5","3","2","1.0","1.0"
"salL","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","2","3","0.625","1.0"
"group_8612","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","3","2","2","1.0","1.0"
"group_8616","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","2","3","0.625","1.0"
"group_8648","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","7","3","4","0.9999999999999998","0.9999999999999998"
"putP","","hypothetical protein","3","4","16","253","15.789473684210526","98.44357976653697","11.859375","0.008174989105309718","1.0","0.4068187174489321","4","3","2","0.625","1.0"
"menA","","Protein PucC","6","23","13","234","31.57894736842105","91.05058365758755","4.695652173913044","0.00820237336867096","1.0","0.4068187174489321","15","4","11","0.11846923828124997","0.11846923828124997"
"pufL","","Reaction center protein L chain","6","23","13","234","31.57894736842105","91.05058365758755","4.695652173913044","0.00820237336867096","1.0","0.4068187174489321","15","4","11","0.11846923828124997","0.11846923828124997"
